annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNGDcc8ZwQ,@user ja und wenn man dann mal angegriffen wird und sich nicht verteidigen kann dann jammert und meckert ihr ebenfalls über die Regierung dass sie nicht investiert haben und mit EUREM Leben spekuliert haben,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,34
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNGW6EpNEk,"@user es ist nicht traurig, es ist erst der Anfang. Man kann einen Staat nicht mit Schulden sanieren. Das hat noch nie funktioniert! Man muss zunächst einmal schauen, wo Gelder zum Fenster rausgeworfen werden. Fangen wir doch einfach einmal an, die überschüssige Bürokratie abzubauen. Wer braucht die eigentlich. Schaffen wir sofort sämtliche Beauftragte ab! Die braucht kein Mensch und von diesen Beispielen gibt es viele. Wir brauchen keine Aufpasser, die kontrollieren, ob wir im Wald spazieren gehen, oder unseren Töchtern Zöpfe flechten!","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",82
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNHMXlBwk8,Und wir müssen in den nächsten 20 Jahren 600 Milliarden in Infrastruktur stecken sonst kannst du bald zu Fuß gehen,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,,20
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNKCWri-CS,"""Sondervermögen"" definiert nicht die Quelle des Geldes, sondern wie es verbucht und eingesetzt wird. Bitte informiert euch doch mal 3 Sekunden. Einmal googlen, einmal die Definition lesen. Und dann bitte gleich noch Fiskalpolitik googlen. Danke.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",sondervermoegen,,35
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNKKTjfhiQ,@user Geld wird aber für Kriegstreiberei genutzt. Das Geld wird niemandem in Deutschland nützen.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,14
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNL6AlFBnf,"@user Man könnte es auch Feenstaub nennen. Der Name spielt doch keine Rolle hier. Leute, die sich am Namen aufhängen, tun dies nur, damit sie sich nicht mit dem Inhalt auseinandersetzen müssen. Und Schulden klingt nur schlecht, wenn man nicht versteht, dass die Schulden des Staates das Vermögen seiner Bürger sind.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,51
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNM7YzGWww,"@user was ist notwendig? Eine Verteidigung? Also ich sehe und sah weit und breit Niemanden, der den Deutschen an die Karre will - ausser der ausgesprochene Fachkräftemangel im Bundestag.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",29
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNM9SRmlVN,@user die Schuldenschlingel werden ja alle Hausbesitzer die Kredite haben richtig bluten lassen,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNMjfVekjZ,Der Euro funktioniert eigentlich nur durch die Liquidität der deutschen. Wenn die deutschen jetzt massiv Schulden aufnehmen... naja. Da müsst ihr selber drauf kommen 😉,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",25
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNN-ldAsxo,@user Investment comes from the outside and the private sector. Devalueing your currency and making debt is literally just taking money from the people.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",24
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNRtjZOI-Z,"@user sind notwendig, das Geld dafür kann gut und gerne woanders eingespart werden! Wenn man will!","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,"neue schulden, sondervermoegen",16
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNSa9Zo8yK,"@user Autsch. Einfach nichts schreiben, wenn man von Nichts viel Ahnung hat. Wirtschaft scheint nicht dein Ding.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,17
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNSdczO0Oc,Kurze Antwort: Ja! Lange Antwort: JAAAAAA!,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,6
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNTbEUK9ct,"@user muss man an anderer Stelle sparen. 27 MRD Euro Bürgergeld, 39 MRD Entwicklungshilfe, Zig Milliarden für NGOs. Das ist viel Luft. Die 500 MRD für Verteidigung verteilen sich auf 10 Jahre, also 50 MRD je Jahr. passt, wenn man will. Und der positive Nebeneffekt wäre, dass die Bürgergeldempfänger dann sogar arbeiten (müssen) und Steuern und Abgaben zahlen. Schröder hat es vor 20 Jahren vorgemacht.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",sondervermoegen,neue schulden,65
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNW3bCAiP3,"@user Ja, aber die Gegenseite der Schulden, die blendest du halt aus. Die sind ja nicht ins Klo gespült worden!","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,20
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNWN2gDDCR,"@user Stimmt, gutes Eigentor.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",4
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNXh452HJq,"@user das Sondervermögen (Sonderschulden) ist für die zum Teil noch Ungeborenen eingebucht. Die dürfen dann erstmal das fehlende Vermögen ihrer Großeltern nacharbeiten, bevor sie sich ein eigenes Hemd kaufen dürfen. Eine feine Idee. Ähks.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",34
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNY1thYwNU,@user noch besser als wenn alle unsere Häuser zerbombt werden wie in der Ukraine.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,14
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNYIcE933S,@user die Wiedervereinigung haben wir weit über 2 Billionen Kredite aufgenommen und damit auch noch unsere Rentenkassen/Sozialversicherungskassen mindestens in gleicher Höhe belastet.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,neue schulden,22
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNYIixKiZU,"@user Nein, wir nutzen einfach mal unser Steuergeld für die Dinge, für die sie gedacht sind, bevor wir neue Schulden aufnehmen. Stattdessen verblasen wir 100te von Milliarden in den Krieg in die Ukraine, statt diplomatische Wege weiterhin anzustreben, um dann weitere 100te Milliarden in die Wirtschaft zu „investieren“ und es gegenseitig zu rechtfertigen… Steuersenkungen würden zu einem Wirtschaftswachstum führen, aber das hier zu erläutern, würde zu viel Text ergeben - gerne mal im persönlichen Gespräch, sofern eine offene, sachliche, auf Fakten basierte Debatte erwünscht ist und nicht ein bloßes Anpöbeln. Freundlichen Gruß und schönes, sonniges Wochenende.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",96
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNYtLXaV3T,"Das als Sondervermögen zu deklarieren hat aber durchaus seinen Sinn, denn man bekommt ja etwas dafür, eben neue Brücken, etcetera.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,20
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN_LUVBwIa,@user ‘s denn wenigstens dafür ausgegeben werden würde…,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,8
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNaALU8lbw,Ja.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,1
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNbWqCALsy,jau und für wohnungsbau is nichts da seit 19 jahren...für miltär und andere länder wie mutter teresa jedoch immer....*akte x theme*,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,21
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,24
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMiAHYJ78r,"Mir auch. Dazu erinner ich mich noch zu sehr zu Merkels Zeiten. Ich war in Schockstarre, als es hieß, er könnte Kanzler werden 😡","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,24
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMil-CvqoR,@user So ging es mir bei der Weidel🥴🤷♀️,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,afd,8
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMiyWNNteP,"Mir auch, man spürt was er für ein unaufrichtiger Lügen Mensch ist aus jeder Pore.... es gibt davon auch 1000 Video Beweise bereits heute A morgen B! Mir was es auch zu 100% klar was das für ne Sorte Mensch ist!","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,41
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMizO-Rvrb,Der AfD aber auch nicht.,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,afd,5
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMjp97m7KP,"@user Schwachsinn? Es gibt von keinem Politiker mehr Videobeweise als von Merz, heute A morgen B das ist seine DNA und du redest von Schwachsinn. 😂 Auf welchem Planeten lebst du?","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,31
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMkgj39teS,"Spätestens nachdem er den Bundestag im November belogen hat, hätte jeder wissen müssen, dass er ein Lügner und Wendehals ist. Aber auch die Tatsache, dass das CDU-Wahlprogramm eine Finanzierungslücke von 150 bis 230 Milliarden enthielt, wie verschiedene Wirtschaftsinstitute vor der Wahl unabhängig voneinander ausgerechnet haben, war bekannt. Und so genau hätte man es gar nicht ausrechnen brauchen, denn jedem hätte klar sein müssen, dass man nicht zig zusätzliche Milliarden raushauen kann ohne im gleichen Maße zu sparen, wenn man die Schuldenbremse beibehalten will. Auch hier hat Merz alle bewusst belogen.","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,"cdu, friedrich merz",90
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMlk3aZ5BC,"Bin nicht enttäuscht von Merz, sondern von Lanz. Viel zu kurze, zu wenig in die Tiefe erklärte Beiträge der Gesprächspartner von Frau Weidel.","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,"afd, markus lanz",23
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMmJFA5z7l,"Ich bin positiv überrascht! Hätte nie erwartet, dass er das mit der Schuldenbreme schafft","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.","friedrich merz, neue schulden",,14
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMnAm9fklc,@user du den nicht was in Deutschland passiert 😮willst du wirklich noch mehr Syrier und Afghanen ?????😮😮😮😮,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,migration,17
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMpMn5_dvJ,"Tja,nun haben wir den Salat","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,5
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMpjAd-clX,"Was soll man sonst von den „Weiter so“-Wählern erwarten. Klar, sind die jetzt wieder alle überrascht. 😂","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,"cdu, friedrich merz",17
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMpu7tcUry,Zum Glück haben 80% der Bevölkerung die gefährliche AFD nicht gewählt.,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,afd,11
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMq9mg3QuT,@user Für die Äußerungen seiner Gäste ist Lanz ja wohl kaum verantwortlich. Er selbst hat sehr genaue Fragen gestellt.,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",markus lanz,,19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMqNoFgKmw,Mir auch. Deshalb habe ich ihn nicht gewählt,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,8
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMqcz9MlB5,@user behuete uns davon 😳🙏,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,5
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMrH7rCkwa,Regiert er alleine??,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",friedrich merz,,3
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMrk6XfHiv,"das ist doch Blödsinn, der versucht gerade unser aller Arsch zu retten","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",friedrich merz,,12
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMsWlwykzO,@user,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",friedrich merz,,1
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMszOFtAD9,Kann ich nur beipflichten... Ich habe ihn nicht gewählt! Ich hab eh noch nie Altparteien gewählt und weiss warum...,"Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,"cdu, friedrich merz",19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMtk3a7NoZ,"ja, aber so krass, die Wählerschaft zu täuschen und zu belügen, da gehört auch einiges dazu! Nach der Wahl ist vor der Wahl!","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",,friedrich merz,23
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzbhJEz5UEo8uWtcPV4AaABAg.AFMgQXrsFk9AFMuNInwQKD,"ach kommt, mal ehrlich! JEDE Partei sagt vorher, was mit ihnen auf keinen Fall zu machen ist. Da aber KEINE Partei alleine regieren kann, muss man dann eben das Beste, was geht rausholen, das wäre bei den Linken, der AfD und der Tierschutzpartei auch nicht anders. Und bestimmte Dinge ergeben sich nun mal auch erst. Ich bin noch NICHT enttäuscht von Merz. Gebt denen doch auch erst einmal eine Chance. Mir ist ehrlich gesagt Wurst, wer wem jetzt mehr entgegen kommt, das Ergebnis ist wichtig und das kennen wir ALLE noch nicht, also seid fair.","Ich bin erstaunt, dass so viele Menschen enttäuscht sind von Merz. Mir war es von Anfang an klar, dass man ihm nicht vertrauen kann.",friedrich merz,,95
